source_product_id,source_product_name,recommended_product_id,recommended_product_name,pair_orders,confidence,lift,support
403,Vela Mestra 807,472,Defensa Náutica 9030,2,0.023255813953488372,9.40218878248974,5.819874872690237e-05
403,Vela Mestra 807,396,Bússola de Bordo 8014,2,0.023255813953488372,8.501979218208806,5.819874872690237e-05
403,Vela Mestra 807,48,Bússola de Bordo 6684,2,0.023255813953488372,8.32485465116279,5.819874872690237e-05
403,Vela Mestra 807,499,Âncora Bruce 3938,2,0.023255813953488372,7.68448121645796,5.819874872690237e-05
403,Vela Mestra 807,292,Vela Mestra 7242,2,0.023255813953488372,7.010403916768666,5.819874872690237e-05
404,Bússola de Bordo 679,415,Bateria Náutica 6140,3,0.028846153846153848,8.695597165991902,8.729812309035356e-05
404,Bússola de Bordo 679,186,Motor de Popa 4710,2,0.019230769230769232,7.596153846153847,5.819874872690237e-05
404,Bússola de Bordo 679,446,Vela Mestra 2993,2,0.019230769230769232,7.262256973795436,5.819874872690237e-05
404,Bússola de Bordo 679,427,Âncora Bruce 5445,2,0.019230769230769232,7.106079404466501,5.819874872690237e-05
404,Bússola de Bordo 679,172,Defensa Náutica 2684,2,0.019230769230769232,7.106079404466501,5.819874872690237e-05
405,Bateria Náutica 9124,8,Cabo Náutico 1373,3,0.01485148514851485,5.7996737173717365,8.729812309035356e-05
405,Bateria Náutica 9124,296,Vela Mestra 9794,3,0.01485148514851485,5.372329338196977,8.729812309035356e-05
405,Bateria Náutica 9124,415,Bateria Náutica 6140,3,0.01485148514851485,4.476941115164148,8.729812309035356e-05
405,Bateria Náutica 9124,64,Tinta Antifouling 9693,5,0.024752475247524754,4.169700058241118,0.00014549687181725592
405,Bateria Náutica 9124,467,Colete Salva-Vidas 2345,2,0.009900990099009901,4.0505657708628,5.819874872690237e-05
406,Motor de Popa 6404,317,Defensa Náutica 3153,3,0.009836065573770493,3.8410953800298064,8.729812309035356e-05
406,Motor de Popa 6404,338,Cabo Náutico 5724,7,0.022950819672131147,3.536793354407116,0.0002036956205441583
406,Motor de Popa 6404,325,Âncora Bruce 5388,3,0.009836065573770493,3.521004098360656,8.729812309035356e-05
406,Motor de Popa 6404,228,Defensa Náutica 9651,3,0.009836065573770493,3.2192037470725996,8.729812309035356e-05
406,Motor de Popa 6404,112,Âncora Bruce 7692,3,0.009836065573770493,3.1888339004021033,8.729812309035356e-05
407,Motor de Popa 3225,45,Tinta Antifouling 3620,2,0.02127659574468085,8.60200250312891,5.819874872690237e-05
407,Motor de Popa 3225,317,Defensa Náutica 3153,2,0.02127659574468085,8.30875241779497,5.819874872690237e-05
407,Motor de Popa 3225,305,Bateria Náutica 5556,2,0.02127659574468085,6.093085106382979,5.819874872690237e-05
407,Motor de Popa 3225,149,Bateria Náutica 948,3,0.031914893617021274,5.483776595744681,8.729812309035356e-05
407,Motor de Popa 3225,484,Hélice de Alumínio 6668,3,0.031914893617021274,5.247633105975771,8.729812309035356e-05
408,Sonar Transducer 7193,343,Bússola de Bordo 2338,4,0.011695906432748537,3.7563535005738644,0.00011639749745380474
408,Sonar Transducer 7193,347,Bússola de Bordo 9956,3,0.008771929824561403,3.505201958384333,8.729812309035356e-05
408,Sonar Transducer 7193,476,Vela Mestra 5689,7,0.02046783625730994,3.3654411147485934,0.0002036956205441583
408,Sonar Transducer 7193,244,Sonar Transducer 6595,7,0.02046783625730994,3.084987688519544,0.0002036956205441583
408,Sonar Transducer 7193,15,Bússola de Bordo 6287,3,0.008771929824561403,2.984627410109432,8.729812309035356e-05
409,Hélice de Alumínio 9928,282,Cabo Náutico 8086,4,0.0213903743315508,7.990002325040688,0.00011639749745380474
409,Hélice de Alumínio 9928,317,Defensa Náutica 3153,2,0.0106951871657754,4.176592124453086,5.819874872690237e-05
409,Hélice de Alumínio 9928,330,Bússola de Bordo 4659,2,0.0106951871657754,4.176592124453086,5.819874872690237e-05
409,Hélice de Alumínio 9928,65,Colete Salva-Vidas 1933,4,0.0213903743315508,4.106593373763929,0.00011639749745380474
409,Hélice de Alumínio 9928,79,Sonar Transducer 5255,2,0.0106951871657754,4.0837789661319075,5.819874872690237e-05
410,Vela Mestra 207,142,Cabo Náutico 3932,4,0.017777777777777778,6.4308771929824555,0.00011639749745380474
410,Vela Mestra 207,236,Bateria Náutica 9272,4,0.017777777777777778,5.989542483660131,0.00011639749745380474
410,Vela Mestra 207,404,Bússola de Bordo 679,3,0.013333333333333334,4.405769230769231,8.729812309035356e-05
410,Vela Mestra 207,105,Defensa Náutica 1200,3,0.013333333333333334,4.363809523809524,8.729812309035356e-05
410,Vela Mestra 207,42,Tinta Antifouling 503,3,0.013333333333333334,3.7867768595041325,8.729812309035356e-05
411,Motor de Popa 684,449,Bússola de Bordo 8282,4,0.012195121951219513,4.10868005738881,0.00011639749745380474
411,Motor de Popa 684,329,Colete Salva-Vidas 3098,7,0.021341463414634148,3.943007474429583,0.0002036956205441583
411,Motor de Popa 684,415,Bateria Náutica 6140,4,0.012195121951219513,3.6761874197689344,0.00011639749745380474
411,Motor de Popa 684,6,Defensa Náutica 7487,9,0.027439024390243903,3.112020043467761,0.00026189436927106065
411,Motor de Popa 684,10,Colete Salva-Vidas 6199,3,0.009146341463414634,3.0515924698081927,8.729812309035356e-05
412,Motor de Popa 6647,278,Sonar Transducer 5470,3,0.014218009478672985,4.743707725578613,8.729812309035356e-05
412,Motor de Popa 6647,119,Motor de Popa 2911,3,0.014218009478672985,4.441835415769065,8.729812309035356e-05
412,Motor de Popa 6647,157,Bússola de Bordo 1248,3,0.014218009478672985,4.441835415769065,8.729812309035356e-05
412,Motor de Popa 6647,485,GPS Plotter 5365,5,0.023696682464454975,4.378153187585996,0.00014549687181725592
412,Motor de Popa 6647,137,Motor de Popa 8544,3,0.014218009478672985,4.105898283484009,8.729812309035356e-05
413,Cabo Náutico 5471,365,Sonar Transducer 455,3,0.015,5.314175257731958,8.729812309035356e-05
413,Cabo Náutico 5471,347,Bússola de Bordo 9956,2,0.01,3.9959302325581394,5.819874872690237e-05
413,Cabo Náutico 5471,285,Âncora Bruce 1131,5,0.025,3.7353260869565217,0.00014549687181725592
413,Cabo Náutico 5471,353,Cabo Náutico 2862,2,0.01,3.655851063829787,5.819874872690237e-05
413,Cabo Náutico 5471,325,Âncora Bruce 5388,2,0.01,3.5796875,5.819874872690237e-05
414,Âncora Bruce 5302,45,Tinta Antifouling 3620,3,0.014018691588785047,5.667674546454095,8.729812309035356e-05
414,Âncora Bruce 5302,60,Vela Mestra 2410,3,0.014018691588785047,5.071077225774717,8.729812309035356e-05
414,Âncora Bruce 5302,314,Tinta Antifouling 2982,3,0.014018691588785047,4.544833362722624,8.729812309035356e-05
414,Âncora Bruce 5302,462,Hélice de Alumínio 1260,3,0.014018691588785047,4.502358284566338,8.729812309035356e-05
414,Âncora Bruce 5302,273,Vela Mestra 3325,5,0.02336448598130841,3.8053107144439027,0.00014549687181725592
415,Bateria Náutica 6140,404,Bússola de Bordo 679,3,0.02631578947368421,8.695597165991902,8.729812309035356e-05
415,Bateria Náutica 6140,211,Cabo Náutico 9796,2,0.017543859649122806,6.698830409356725,5.819874872690237e-05
415,Bateria Náutica 6140,446,Vela Mestra 2993,2,0.017543859649122806,6.6252168883747835,5.819874872690237e-05
415,Bateria Náutica 6140,224,Tinta Antifouling 1614,4,0.03508771929824561,6.215409658166033,0.00011639749745380474
415,Bateria Náutica 6140,240,Bússola de Bordo 702,2,0.017543859649122806,5.969254820218864,5.819874872690237e-05
416,Tinta Antifouling 9500,499,Âncora Bruce 3938,3,0.014354066985645933,4.743052999631947,8.729812309035356e-05
416,Tinta Antifouling 9500,117,Sonar Transducer 869,5,0.023923444976076555,4.25973671814959,0.00014549687181725592
416,Tinta Antifouling 9500,20,GPS Plotter 7169,5,0.023923444976076555,4.069946468331044,0.00014549687181725592
416,Tinta Antifouling 9500,467,Colete Salva-Vidas 2345,2,0.009569377990430622,3.9149008885850987,5.819874872690237e-05
416,Tinta Antifouling 9500,317,Defensa Náutica 3153,2,0.009569377990430622,3.736950848194867,5.819874872690237e-05
417,Bússola de Bordo 6310,467,Colete Salva-Vidas 2345,4,0.013937282229965157,5.701841712294674,0.00011639749745380474
417,Bússola de Bordo 6310,353,Cabo Náutico 2862,3,0.010452961672473868,3.8214471050485583,8.729812309035356e-05
417,Bússola de Bordo 6310,369,Hélice de Alumínio 393,6,0.020905923344947737,3.5742888345727812,0.00017459624618070712
417,Bússola de Bordo 6310,182,Vela Mestra 3395,5,0.017421602787456445,3.480775463900818,0.00014549687181725592
417,Bússola de Bordo 6310,228,Defensa Náutica 9651,3,0.010452961672473868,3.4211050273768047,8.729812309035356e-05
418,Tinta Antifouling 6959,133,Âncora Bruce 7309,5,0.047619047619047616,7.541145490454246,0.00014549687181725592
418,Tinta Antifouling 6959,396,Bússola de Bordo 8014,2,0.01904761904761905,6.963525835866261,5.819874872690237e-05
418,Tinta Antifouling 6959,336,Bateria Náutica 2400,2,0.01904761904761905,6.748159057437409,5.819874872690237e-05
418,Tinta Antifouling 6959,102,Bateria Náutica 3506,2,0.01904761904761905,5.6919254658385094,5.819874872690237e-05
418,Tinta Antifouling 6959,258,Bateria Náutica 5523,5,0.047619047619047616,5.295885344429033,0.00014549687181725592
419,Defensa Náutica 9143,260,Cliente Genérico,4,0.03669724770642202,6.7438551734288374,0.00011639749745380474
419,Defensa Náutica 9143,169,Hélice de Alumínio 1674,2,0.01834862385321101,6.5682339449541285,5.819874872690237e-05
419,Defensa Náutica 9143,399,Hélice de Alumínio 9811,4,0.03669724770642202,6.500520192944292,0.00011639749745380474
419,Defensa Náutica 9143,202,Cabo Náutico 5453,4,0.03669724770642202,6.467184191954835,0.00011639749745380474
419,Defensa Náutica 9143,99,Âncora Bruce 2417,2,0.01834862385321101,6.00524246395806,5.819874872690237e-05
420,Colete Salva-Vidas 6879,306,Cabo Náutico 9175,5,0.025906735751295335,4.735558372836511,0.00014549687181725592
420,Colete Salva-Vidas 6879,12,Cabo Náutico 8028,3,0.015544041450777202,4.140860344619834,8.729812309035356e-05
420,Colete Salva-Vidas 6879,200,Tinta Antifouling 4777,2,0.010362694300518135,3.913340545464898,5.819874872690237e-05
420,Colete Salva-Vidas 6879,354,Bússola de Bordo 1372,2,0.010362694300518135,3.671278243683564,5.819874872690237e-05
420,Colete Salva-Vidas 6879,287,Âncora Bruce 4980,2,0.010362694300518135,3.633816220788834,5.819874872690237e-05
421,Hélice de Alumínio 314,376,Defensa Náutica 7831,3,0.015,5.426052631578947,8.729812309035356e-05
421,Hélice de Alumínio 314,381,Cabo Náutico 9083,6,0.03,5.15475,0.00017459624618070712
421,Hélice de Alumínio 314,324,Colete Salva-Vidas 5603,3,0.015,5.1037128712871285,8.729812309035356e-05
421,Hélice de Alumínio 314,230,Bússola de Bordo 4361,3,0.015,4.9564903846153845,8.729812309035356e-05
421,Hélice de Alumínio 314,162,Bateria Náutica 2654,3,0.015,4.643918918918919,8.729812309035356e-05
422,Sonar Transducer 7193,359,Hélice de Alumínio 8562,3,0.014925373134328358,5.895522388059701,8.729812309035356e-05
422,Sonar Transducer 7193,296,Vela Mestra 9794,3,0.014925373134328358,5.399057344854674,8.729812309035356e-05
422,Sonar Transducer 7193,45,Tinta Antifouling 3620,2,0.009950248756218905,4.022827041264267,5.819874872690237e-05
422,Sonar Transducer 7193,253,Bússola de Bordo 3611,5,0.024875621890547265,3.921333698480077,0.00014549687181725592
422,Sonar Transducer 7193,280,Defensa Náutica 7532,2,0.009950248756218905,3.842025825926547,5.819874872690237e-05
423,GPS Plotter 5583,281,Vela Mestra 8105,2,0.020202020202020204,7.23169191919192,5.819874872690237e-05
423,GPS Plotter 5583,157,Bússola de Bordo 1248,2,0.020202020202020204,6.311294765840221,5.819874872690237e-05
423,GPS Plotter 5583,316,Cabo Náutico 6564,3,0.030303030303030304,4.567384370015949,8.729812309035356e-05
423,GPS Plotter 5583,45,Tinta Antifouling 3620,1,0.010101010101010102,4.0837789661319075,2.9099374363451186e-05
423,GPS Plotter 5583,56,Sonar Transducer 4571,1,0.010101010101010102,4.036293164200141,2.9099374363451186e-05
424,Colete Salva-Vidas 8874,461,Colete Salva-Vidas 3259,3,0.016853932584269662,5.464013143947424,8.729812309035356e-05
424,Colete Salva-Vidas 8874,137,Motor de Popa 8544,3,0.016853932584269662,4.867104145028798,8.729812309035356e-05
424,Colete Salva-Vidas 8874,347,Bússola de Bordo 9956,2,0.011235955056179775,4.489809250065325,5.819874872690237e-05
424,Colete Salva-Vidas 8874,480,Hélice de Alumínio 4260,2,0.011235955056179775,3.980655623769257,5.819874872690237e-05
424,Colete Salva-Vidas 8874,262,Hélice de Alumínio 9192,2,0.011235955056179775,3.8612359550561797,5.819874872690237e-05
425,Bateria Náutica 2254,365,Sonar Transducer 455,3,0.014150943396226415,5.013372884652791,8.729812309035356e-05
425,Bateria Náutica 2254,262,Hélice de Alumínio 9192,3,0.014150943396226415,4.862971698113208,8.729812309035356e-05
425,Bateria Náutica 2254,317,Defensa Náutica 3153,2,0.009433962264150943,3.684069468267581,5.819874872690237e-05
425,Bateria Náutica 2254,200,Tinta Antifouling 4777,2,0.009433962264150943,3.5626166286543643,5.819874872690237e-05
425,Bateria Náutica 2254,164,Bateria Náutica 2738,4,0.018867924528301886,3.5048444671086183,0.00011639749745380474
426,Motor de Popa 1296,385,GPS Plotter 5137,4,0.0149812734082397,5.2003177845874475,0.00011639749745380474
426,Motor de Popa 1296,326,Defensa Náutica 824,3,0.011235955056179775,3.8230058960952276,8.729812309035356e-05
426,Motor de Popa 1296,461,Colete Salva-Vidas 3259,3,0.011235955056179775,3.642675429298283,8.729812309035356e-05
426,Motor de Popa 1296,264,Bateria Náutica 1358,8,0.0299625468164794,3.187810902007166,0.00023279499490760948
426,Motor de Popa 1296,360,Bateria Náutica 2558,3,0.011235955056179775,3.16494750414441,8.729812309035356e-05
427,Âncora Bruce 5445,262,Hélice de Alumínio 9192,4,0.043010752688172046,14.780645161290325,0.00011639749745380474
427,Âncora Bruce 5445,448,Bateria Náutica 6898,2,0.021505376344086023,8.398093841642229,5.819874872690237e-05
427,Âncora Bruce 5445,376,Defensa Náutica 7831,2,0.021505376344086023,7.7792869269949065,5.819874872690237e-05
427,Âncora Bruce 5445,193,Cabo Náutico 8225,2,0.021505376344086023,7.541145490454247,5.819874872690237e-05
427,Âncora Bruce 5445,397,GPS Plotter 3411,2,0.021505376344086023,7.106079404466501,5.819874872690237e-05
428,Sonar Transducer 8490,404,Bússola de Bordo 679,4,0.013937282229965157,4.605333690699544,0.00011639749745380474
428,Sonar Transducer 8490,472,Defensa Náutica 9030,3,0.010452961672473868,4.226070916171347,8.729812309035356e-05
428,Sonar Transducer 8490,280,Defensa Náutica 7532,3,0.010452961672473868,4.0361351446580285,8.729812309035356e-05
428,Sonar Transducer 8490,291,GPS Plotter 4422,7,0.024390243902439025,3.862537934135102,0.0002036956205441583
428,Sonar Transducer 8490,218,Bússola de Bordo 4059,3,0.010452961672473868,3.628444726005702,8.729812309035356e-05
429,GPS Plotter 3591,402,Tinta Antifouling 3241,2,0.019801980198019802,7.477967576977479,5.819874872690237e-05
429,GPS Plotter 3591,122,Vela Mestra 7742,2,0.019801980198019802,7.015412881494335,5.819874872690237e-05
429,GPS Plotter 3591,18,Âncora Bruce 7120,2,0.019801980198019802,6.943827035764801,5.819874872690237e-05
429,GPS Plotter 3591,461,Colete Salva-Vidas 3259,2,0.019801980198019802,6.419764617971231,5.819874872690237e-05
429,GPS Plotter 3591,121,GPS Plotter 1152,3,0.0297029702970297,6.224040086935523,8.729812309035356e-05
430,GPS Plotter 9763,113,Hélice de Alumínio 1281,5,0.01607717041800643,4.682135266227042,0.00014549687181725592
430,GPS Plotter 9763,418,Tinta Antifouling 6959,4,0.012861736334405145,4.209462563160312,0.00011639749745380474
430,GPS Plotter 9763,246,Motor de Popa 1365,3,0.00964630225080386,3.683279742765274,8.729812309035356e-05
430,GPS Plotter 9763,452,Tinta Antifouling 4641,3,0.00964630225080386,3.314951768488746,8.729812309035356e-05
430,GPS Plotter 9763,371,Motor de Popa 4088,3,0.00964630225080386,3.1570969223702345,8.729812309035356e-05
431,Hélice de Alumínio 571,61,Tinta Antifouling 693,4,0.012903225806451613,4.571333555038244,0.00011639749745380474
431,Hélice de Alumínio 571,330,Bússola de Bordo 4659,3,0.00967741935483871,3.779142228739003,8.729812309035356e-05
431,Hélice de Alumínio 571,193,Cabo Náutico 8225,3,0.00967741935483871,3.393515470704411,8.729812309035356e-05
431,Hélice de Alumínio 571,434,Defensa Náutica 5998,3,0.00967741935483871,3.1672811059907833,8.729812309035356e-05
431,Hélice de Alumínio 571,390,Defensa Náutica 3955,3,0.00967741935483871,3.1080795899909557,8.729812309035356e-05
432,Defensa Náutica 2623,45,Tinta Antifouling 3620,3,0.00964630225080386,3.8999432570455834,8.729812309035356e-05
432,Defensa Náutica 2623,463,Motor de Popa 8671,3,0.00964630225080386,3.8102893890675245,8.729812309035356e-05
432,Defensa Náutica 2623,427,Âncora Bruce 5445,3,0.00964630225080386,3.5644642671922,8.729812309035356e-05
432,Defensa Náutica 2623,151,Hélice de Alumínio 7225,3,0.00964630225080386,3.48942291419868,8.729812309035356e-05
432,Defensa Náutica 2623,139,Sonar Transducer 7171,3,0.00964630225080386,3.282130463850244,8.729812309035356e-05
433,Colete Salva-Vidas 2045,270,Defensa Náutica 8531,2,0.02247191011235955,8.775536261491318,5.819874872690237e-05
433,Colete Salva-Vidas 2045,109,Âncora Bruce 8139,2,0.02247191011235955,8.2153956490557,5.819874872690237e-05
433,Colete Salva-Vidas 2045,252,Defensa Náutica 9558,2,0.02247191011235955,7.425453759723422,5.819874872690237e-05
433,Colete Salva-Vidas 2045,54,Colete Salva-Vidas 6302,2,0.02247191011235955,7.285350858596566,5.819874872690237e-05
433,Colete Salva-Vidas 2045,141,Motor de Popa 5440,5,0.056179775280898875,6.371676493492045,0.00014549687181725592
434,Defensa Náutica 5998,347,Bússola de Bordo 9956,2,0.01904761904761905,7.611295681063123,5.819874872690237e-05
434,Defensa Náutica 5998,280,Defensa Náutica 7532,2,0.01904761904761905,7.3547351524879625,5.819874872690237e-05
434,Defensa Náutica 5998,104,Bússola de Bordo 7303,2,0.01904761904761905,6.480905233380482,5.819874872690237e-05
434,Defensa Náutica 5998,205,Cabo Náutico 6267,3,0.02857142857142857,4.720467032967033,8.729812309035356e-05
434,Defensa Náutica 5998,264,Bateria Náutica 1358,4,0.0380952380952381,4.053073861123397,0.00011639749745380474
435,Bateria Náutica 5770,248,Tinta Antifouling 3953,4,0.013333333333333334,4.536633663366337,0.00011639749745380474
435,Bateria Náutica 5770,402,Tinta Antifouling 3241,3,0.01,3.7763736263736267,8.729812309035356e-05
435,Bateria Náutica 5770,104,Bússola de Bordo 7303,3,0.01,3.4024752475247526,8.729812309035356e-05
435,Bateria Náutica 5770,112,Âncora Bruce 7692,3,0.01,3.241981132075472,8.729812309035356e-05
435,Bateria Náutica 5770,314,Tinta Antifouling 2982,3,0.01,3.241981132075472,8.729812309035356e-05
436,Bateria Náutica 6370,371,Motor de Popa 4088,5,0.015060240963855422,4.929001721170396,0.00014549687181725592
436,Bateria Náutica 6370,30,Colete Salva-Vidas 8612,3,0.009036144578313253,3.6967512908777964,8.729812309035356e-05
436,Bateria Náutica 6370,221,Sonar Transducer 4498,4,0.012048192771084338,3.4503012048192776,0.00011639749745380474
436,Bateria Náutica 6370,142,Cabo Náutico 3932,3,0.009036144578313253,3.2687064045656307,8.729812309035356e-05
436,Bateria Náutica 6370,398,Âncora Bruce 4713,3,0.009036144578313253,3.1366374589266153,8.729812309035356e-05
437,Hélice de Alumínio 728,94,Tinta Antifouling 569,2,0.016666666666666666,5.670792079207921,5.819874872690237e-05
437,Hélice de Alumínio 728,487,Bússola de Bordo 5643,2,0.016666666666666666,5.206818181818182,5.819874872690237e-05
437,Hélice de Alumínio 728,185,Motor de Popa 2690,2,0.016666666666666666,4.9375,5.819874872690237e-05
437,Hélice de Alumínio 728,300,GPS Plotter 7543,2,0.016666666666666666,4.895299145299145,5.819874872690237e-05
437,Hélice de Alumínio 728,473,Motor de Popa 8491,5,0.041666666666666664,4.560111464968153,0.00014549687181725592
438,Colete Salva-Vidas 2217,380,Sonar Transducer 8538,4,0.0182648401826484,5.811770674784373,0.00011639749745380474
438,Colete Salva-Vidas 2217,347,Bússola de Bordo 9956,3,0.0136986301369863,5.47387703090156,8.729812309035356e-05
438,Colete Salva-Vidas 2217,246,Motor de Popa 1365,3,0.0136986301369863,5.230593607305936,8.729812309035356e-05
438,Colete Salva-Vidas 2217,427,Âncora Bruce 5445,3,0.0136986301369863,5.061864781263808,8.729812309035356e-05
438,Colete Salva-Vidas 2217,489,Defensa Náutica 9755,3,0.0136986301369863,4.279576587795765,8.729812309035356e-05
439,Motor de Popa 1376,472,Defensa Náutica 9030,4,0.01238390092879257,5.006738299034784,0.00011639749745380474
439,Motor de Popa 1376,463,Motor de Popa 8671,3,0.009287925696594427,3.6687306501547985,8.729812309035356e-05
439,Motor de Popa 1376,309,Motor de Popa 4415,3,0.009287925696594427,3.6687306501547985,8.729812309035356e-05
439,Motor de Popa 1376,189,Cabo Náutico 8341,3,0.009287925696594427,3.507467764433709,8.729812309035356e-05
439,Motor de Popa 1376,172,Defensa Náutica 2684,3,0.009287925696594427,3.4320383501448113,8.729812309035356e-05
440,Bússola de Bordo 553,228,Defensa Náutica 9651,3,0.014492753623188406,4.743271221532091,8.729812309035356e-05
440,Bússola de Bordo 553,42,Tinta Antifouling 503,3,0.014492753623188406,4.116061803808839,8.729812309035356e-05
440,Bússola de Bordo 553,370,Tinta Antifouling 5865,5,0.024154589371980676,3.93399271928017,0.00014549687181725592
440,Bússola de Bordo 553,85,Hélice de Alumínio 6549,2,0.00966183574879227,3.6892109500805152,5.819874872690237e-05
440,Bússola de Bordo 553,246,Motor de Popa 1365,2,0.00966183574879227,3.6892109500805152,5.819874872690237e-05
441,Colete Salva-Vidas 4674,282,Cabo Náutico 8086,4,0.013513513513513514,5.047737955346651,0.00011639749745380474
441,Colete Salva-Vidas 4674,109,Âncora Bruce 8139,3,0.010135135135135136,3.705254456584244,8.729812309035356e-05
441,Colete Salva-Vidas 4674,478,Tinta Antifouling 3290,3,0.010135135135135136,3.6662517780938835,8.729812309035356e-05
441,Colete Salva-Vidas 4674,498,GPS Plotter 7720,9,0.030405405405405407,3.6534327159327162,0.00026189436927106065
441,Colete Salva-Vidas 4674,349,Bateria Náutica 5090,3,0.010135135135135136,3.5181203931203933,8.729812309035356e-05
442,Motor de Popa 8825,471,Colete Salva-Vidas 7201,4,0.012658227848101266,4.1826923076923075,0.00011639749745380474
442,Motor de Popa 8825,280,Defensa Náutica 7532,3,0.00949367088607595,3.665730337078652,8.729812309035356e-05
442,Motor de Popa 8825,321,Colete Salva-Vidas 7573,7,0.022151898734177215,3.573943661971831,0.0002036956205441583
442,Motor de Popa 8825,109,Âncora Bruce 8139,3,0.00949367088607595,3.470744680851064,8.729812309035356e-05
442,Motor de Popa 8825,365,Sonar Transducer 455,3,0.00949367088607595,3.36340206185567,8.729812309035356e-05
443,Vela Mestra 6757,109,Âncora Bruce 8139,3,0.01485148514851485,5.42948177796503,8.729812309035356e-05
443,Vela Mestra 6757,396,Bússola de Bordo 8014,3,0.01485148514851485,5.42948177796503,8.729812309035356e-05
443,Vela Mestra 6757,404,Bússola de Bordo 679,3,0.01485148514851485,4.907416222391469,8.729812309035356e-05
443,Vela Mestra 6757,132,Tinta Antifouling 7287,3,0.01485148514851485,4.814823463478423,8.729812309035356e-05
443,Vela Mestra 6757,46,Defensa Náutica 5036,5,0.024752475247524754,4.31786198924461,0.00014549687181725592
444,Hélice de Alumínio 4479,132,Tinta Antifouling 7287,4,0.020833333333333332,6.754127358490566,0.00011639749745380474
444,Hélice de Alumínio 4479,172,Defensa Náutica 2684,2,0.010416666666666666,3.849126344086021,5.819874872690237e-05
444,Hélice de Alumínio 4479,26,Bússola de Bordo 3795,4,0.020833333333333332,3.808178191489361,0.00011639749745380474
444,Hélice de Alumínio 4479,480,Hélice de Alumínio 4260,2,0.010416666666666666,3.690399484536082,5.819874872690237e-05
444,Hélice de Alumínio 4479,139,Sonar Transducer 7171,2,0.010416666666666666,3.5442450495049505,5.819874872690237e-05
445,Hélice de Alumínio 9779,200,Tinta Antifouling 4777,3,0.015789473684210527,5.962695199537305,8.729812309035356e-05
445,Hélice de Alumínio 9779,316,Cabo Náutico 6564,6,0.031578947368421054,4.759695290858725,0.00017459624618070712
445,Hélice de Alumínio 9779,27,Colete Salva-Vidas 7001,4,0.021052631578947368,3.931922196796339,0.00011639749745380474
445,Hélice de Alumínio 9779,491,Bússola de Bordo 4004,2,0.010526315789473684,3.5815528921313184,5.819874872690237e-05
445,Hélice de Alumínio 9779,17,GPS Plotter 3436,4,0.021052631578947368,3.5464396284829722,0.00011639749745380474
446,Vela Mestra 2993,367,Sonar Transducer 4574,3,0.03296703296703297,10.789638932496075,8.729812309035356e-05
446,Vela Mestra 2993,463,Motor de Popa 8671,2,0.02197802197802198,8.681318681318682,5.819874872690237e-05
446,Vela Mestra 2993,79,Sonar Transducer 5255,2,0.02197802197802198,8.391941391941392,5.819874872690237e-05
446,Vela Mestra 2993,349,Bateria Náutica 5090,2,0.02197802197802198,7.629037629037629,5.819874872690237e-05
446,Vela Mestra 2993,404,Bússola de Bordo 679,2,0.02197802197802198,7.262256973795435,5.819874872690237e-05
447,Cabo Náutico 2366,163,Defensa Náutica 1277,3,0.014018691588785047,4.866185216652506,8.729812309035356e-05
447,Cabo Náutico 2366,349,Bateria Náutica 5090,3,0.014018691588785047,4.866185216652506,8.729812309035356e-05
447,Cabo Náutico 2366,495,Sonar Transducer 4154,3,0.014018691588785047,4.67720714998639,8.729812309035356e-05
447,Cabo Náutico 2366,137,Motor de Popa 8544,3,0.014018691588785047,4.0483389617529255,8.729812309035356e-05
447,Cabo Náutico 2366,245,Cabo Náutico 7064,5,0.02336448598130841,3.994629655461013,0.00014549687181725592
448,Bateria Náutica 6898,359,Hélice de Alumínio 8562,3,0.03409090909090909,13.46590909090909,8.729812309035356e-05
448,Bateria Náutica 6898,427,Âncora Bruce 5445,2,0.022727272727272728,8.398093841642229,5.819874872690237e-05
448,Bateria Náutica 6898,18,Âncora Bruce 7120,2,0.022727272727272728,7.969619666048238,5.819874872690237e-05
448,Bateria Náutica 6898,461,Colete Salva-Vidas 3259,2,0.022727272727272728,7.368138936535163,5.819874872690237e-05
448,Bateria Náutica 6898,479,Motor de Popa 9417,5,0.056818181818181816,6.641349721706864,0.00014549687181725592
449,Bússola de Bordo 8282,218,Bússola de Bordo 4059,2,0.0196078431372549,6.806298276886512,5.819874872690237e-05
449,Bússola de Bordo 8282,324,Colete Salva-Vidas 5603,2,0.0196078431372549,6.671520093185789,5.819874872690237e-05
449,Bússola de Bordo 8282,166,GPS Plotter 7150,2,0.0196078431372549,6.239106753812636,5.819874872690237e-05
449,Bússola de Bordo 8282,196,Colete Salva-Vidas 9616,3,0.029411764705882353,5.23697043584273,8.729812309035356e-05
449,Bússola de Bordo 8282,344,Âncora Bruce 3286,3,0.029411764705882353,5.07907182973692,8.729812309035356e-05
450,Hélice de Alumínio 290,252,Defensa Náutica 9558,4,0.021739130434782608,7.18331939799331,0.00011639749745380474
450,Hélice de Alumínio 290,463,Motor de Popa 8671,3,0.016304347826086956,6.440217391304348,8.729812309035356e-05
450,Hélice de Alumínio 290,231,GPS Plotter 6626,7,0.03804347826086957,4.587242562929062,0.0002036956205441583
450,Hélice de Alumínio 290,8,Cabo Náutico 1373,2,0.010869565217391304,4.244688735177865,5.819874872690237e-05
